Date,Species,GroupSize,TransectID,Year
2018-12-04,Thomson's gazelle,10,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,2,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,1,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,9,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,8,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,2,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,4,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,14,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,12,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,4,Sampu Enkare bushlands,2018
2018-12-04,Thomson's gazelle,8,Sampu Enkare bushlands,2018
2017-10-20,Thomson's gazelle,1,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-10-20,Thomson's gazelle,7,Balanite plains,2017
2017-10-20,Thomson's gazelle,4,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-10-20,Thomson's gazelle,12,Balanite plains,2017
2017-10-20,Thomson's gazelle,5,Balanite plains,2017
2017-10-20,Thomson's gazelle,3,Balanite plains,2017
2017-10-20,Thomson's gazelle,3,Balanite plains,2017
2017-10-20,Thomson's gazelle,4,Balanite plains,2017
2017-10-20,Thomson's gazelle,11,Balanite plains,2017
2017-10-20,Thomson's gazelle,11,Balanite plains,2017
2017-10-20,Thomson's gazelle,1,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-10-20,Thomson's gazelle,1,Balanite plains,2017
2017-10-20,Thomson's gazelle,8,Balanite plains,2017
2017-10-20,Thomson's gazelle,1,Balanite plains,2017
2017-10-20,Thomson's gazelle,1,Balanite plains,2017
2017-10-20,Thomson's gazelle,4,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-10-20,Thomson's gazelle,3,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-10-20,Thomson's gazelle,17,Balanite plains,2017
2017-10-20,Thomson's gazelle,3,Balanite plains,2017
2017-10-20,Thomson's gazelle,2,Balanite plains,2017
2017-11-02,Thomson's gazelle,1,Balanite plains,2017
2017-11-02,Thomson's gazelle,30,Balanite plains,2017
2017-11-02,Thomson's gazelle,1,Balanite plains,2017
2017-11-02,Thomson's gazelle,5,Balanite plains,2017
2017-11-02,Thomson's gazelle,5,Balanite plains,2017
2017-11-02,Thomson's gazelle,6,Balanite plains,2017
2017-11-02,Thomson's gazelle,2,Balanite plains,2017
2017-11-02,Thomson's gazelle,14,Balanite plains,2017
2017-11-02,Thomson's gazelle,4,Balanite plains,2017
2017-11-02,Thomson's gazelle,3,Balanite plains,2017
2017-11-02,Thomson's gazelle,1,Balanite plains,2017
2017-11-02,Thomson's gazelle,1,Balanite plains,2017
2017-11-02,Thomson's gazelle,10,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,2,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,25,Balanite plains,2017
2017-12-07,Thomson's gazelle,7,Balanite plains,2017
2017-12-07,Thomson's gazelle,7,Balanite plains,2017
2017-12-07,Thomson's gazelle,10,Balanite plains,2017
2017-12-07,Thomson's gazelle,10,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,4,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,1,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2017-12-07,Thomson's gazelle,3,Balanite plains,2017
2018-01-11,Thomson's gazelle,1,Balanite plains,2018
2018-01-11,Thomson's gazelle,4,Balanite plains,2018
2018-01-11,Thomson's gazelle,5,Balanite plains,2018
2018-01-11,Thomson's gazelle,8,Balanite plains,2018
2018-01-11,Thomson's gazelle,5,Balanite plains,2018
2018-01-11,Thomson's gazelle,1,Balanite plains,2018
2018-01-11,Thomson's gazelle,1,Balanite plains,2018
2018-01-11,Thomson's gazelle,3,Balanite plains,2018
2018-01-11,Thomson's gazelle,3,Balanite plains,2018
2018-01-11,Thomson's gazelle,2,Balanite plains,2018
2018-01-11,Thomson's gazelle,17,Balanite plains,2018
2018-01-11,Thomson's gazelle,1,Balanite plains,2018
2018-01-11,Thomson's gazelle,3,Balanite plains,2018
2018-01-11,Thomson's gazelle,1,Balanite plains,2018
2018-01-11,Thomson's gazelle,3,Balanite plains,2018
2018-01-11,Thomson's gazelle,3,Balanite plains,2018
2018-02-01,Thomson's gazelle,4,Balanite plains,2018
2018-02-01,Thomson's gazelle,2,Balanite plains,2018
2018-02-01,Thomson's gazelle,37,Balanite plains,2018
2018-02-01,Thomson's gazelle,8,Balanite plains,2018
2018-02-01,Thomson's gazelle,1,Balanite plains,2018
2018-02-01,Thomson's gazelle,20,Balanite plains,2018
2018-02-01,Thomson's gazelle,1,Balanite plains,2018
2018-02-01,Thomson's gazelle,1,Balanite plains,2018
2018-02-01,Thomson's gazelle,2,Balanite plains,2018
2018-02-01,Thomson's gazelle,1,Balanite plains,2018
2018-03-01,Thomson's gazelle,20,Balanite plains,2018
2018-03-01,Thomson's gazelle,6,Balanite plains,2018
2018-03-01,Thomson's gazelle,11,Balanite plains,2018
2018-03-01,Thomson's gazelle,4,Balanite plains,2018
2018-03-01,Thomson's gazelle,1,Balanite plains,2018
2018-03-01,Thomson's gazelle,15,Balanite plains,2018
2018-03-01,Thomson's gazelle,2,Balanite plains,2018
2018-03-01,Thomson's gazelle,11,Balanite plains,2018
2018-03-01,Thomson's gazelle,17,Balanite plains,2018
2018-03-01,Thomson's gazelle,8,Balanite plains,2018
2018-03-01,Thomson's gazelle,8,Balanite plains,2018
2018-04-05,Thomson's gazelle,10,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,2,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,9,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-04-05,Thomson's gazelle,1,Balanite plains,2018
2018-05-03,Thomson's gazelle,1,Balanite plains,2018
2018-05-03,Thomson's gazelle,7,Balanite plains,2018
2018-05-03,Thomson's gazelle,15,Balanite plains,2018
2018-05-03,Thomson's gazelle,20,Balanite plains,2018
2018-05-03,Thomson's gazelle,1,Balanite plains,2018
2018-05-03,Thomson's gazelle,1,Balanite plains,2018
2018-06-21,Thomson's gazelle,1,Balanite plains,2018
2018-06-21,Thomson's gazelle,3,Balanite plains,2018
2018-07-05,Thomson's gazelle,12,Balanite plains,2018
2018-07-05,Thomson's gazelle,13,Balanite plains,2018
2018-07-05,Thomson's gazelle,9,Balanite plains,2018
2018-07-05,Thomson's gazelle,2,Balanite plains,2018
2018-07-05,Thomson's gazelle,29,Balanite plains,2018
2018-07-05,Thomson's gazelle,3,Balanite plains,2018
2018-07-05,Thomson's gazelle,7,Balanite plains,2018
2018-07-05,Thomson's gazelle,19,Balanite plains,2018
2018-07-05,Thomson's gazelle,6,Balanite plains,2018
2018-07-05,Thomson's gazelle,3,Balanite plains,2018
2018-08-02,Thomson's gazelle,1,Balanite plains,2018
2018-08-02,Thomson's gazelle,3,Balanite plains,2018
2018-08-02,Thomson's gazelle,19,Balanite plains,2018
2018-08-02,Thomson's gazelle,7,Balanite plains,2018
2018-08-02,Thomson's gazelle,3,Balanite plains,2018
2018-08-02,Thomson's gazelle,2,Balanite plains,2018
2018-08-02,Thomson's gazelle,3,Balanite plains,2018
2018-08-02,Thomson's gazelle,3,Balanite plains,2018
2018-08-02,Thomson's gazelle,20,Balanite plains,2018
2018-08-02,Thomson's gazelle,1,Balanite plains,2018
2018-08-02,Thomson's gazelle,1,Balanite plains,2018
2018-08-02,Thomson's gazelle,1,Balanite plains,2018
2018-08-02,Thomson's gazelle,6,Balanite plains,2018
2018-09-06,Thomson's gazelle,1,Balanite plains,2018
2018-09-06,Thomson's gazelle,6,Balanite plains,2018
2018-09-06,Thomson's gazelle,6,Balanite plains,2018
2018-09-06,Thomson's gazelle,1,Balanite plains,2018
2018-09-06,Thomson's gazelle,1,Balanite plains,2018
2018-09-06,Thomson's gazelle,2,Balanite plains,2018
2018-10-04,Thomson's gazelle,18,Balanite plains,2018
2018-10-04,Thomson's gazelle,18,Balanite plains,2018
2018-10-04,Thomson's gazelle,7,Balanite plains,2018
2018-10-04,Thomson's gazelle,4,Balanite plains,2018
2018-10-04,Thomson's gazelle,39,Balanite plains,2018
2018-10-04,Thomson's gazelle,29,Balanite plains,2018
2018-11-01,Thomson's gazelle,2,Balanite plains,2018
2018-11-01,Thomson's gazelle,2,Balanite plains,2018
2018-11-01,Thomson's gazelle,11,Balanite plains,2018
2018-11-01,Thomson's gazelle,1,Balanite plains,2018
2018-11-01,Thomson's gazelle,14,Balanite plains,2018
2018-11-01,Thomson's gazelle,2,Balanite plains,2018
2018-11-01,Thomson's gazelle,19,Balanite plains,2018
2018-11-01,Thomson's gazelle,1,Balanite plains,2018
2018-12-06,Thomson's gazelle,19,Balanite plains,2018
2018-12-06,Thomson's gazelle,2,Balanite plains,2018
2018-12-06,Thomson's gazelle,16,Balanite plains,2018
2018-12-06,Thomson's gazelle,6,Balanite plains,2018
2018-12-06,Thomson's gazelle,10,Balanite plains,2018
2018-12-06,Thomson's gazelle,1,Balanite plains,2018
2018-12-06,Thomson's gazelle,1,Balanite plains,2018
2018-12-06,Thomson's gazelle,2,Balanite plains,2018
2018-12-06,Thomson's gazelle,1,Balanite plains,2018
2017-10-24,Thomson's gazelle,7,Ilkisieusieu bushlands,2017
2017-10-24,Thomson's gazelle,2,Ilkisieusieu bushlands,2017
2017-11-07,Thomson's gazelle,3,Ilkisieusieu bushlands,2017
2017-11-07,Thomson's gazelle,2,Ilkisieusieu bushlands,2017
2017-11-07,Thomson's gazelle,15,Ilkisieusieu bushlands,2017
2017-11-07,Thomson's gazelle,6,Ilkisieusieu bushlands,2017
2017-11-07,Thomson's gazelle,3,Ilkisieusieu bushlands,2017
2017-11-01,Thomson's gazelle,1,Ilkisieusieu bushlands,2017
2017-12-05,Thomson's gazelle,2,Ilkisieusieu bushlands,2017
2017-12-05,Thomson's gazelle,4,Ilkisieusieu bushlands,2017
2017-12-05,Thomson's gazelle,1,Ilkisieusieu bushlands,2017
2017-12-05,Thomson's gazelle,5,Ilkisieusieu bushlands,2017
2018-01-09,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-02-13,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-02-13,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-02-13,Thomson's gazelle,7,Ilkisieusieu bushlands,2018
2018-02-13,Thomson's gazelle,26,Ilkisieusieu bushlands,2018
2018-02-06,Thomson's gazelle,18,Ilkisieusieu bushlands,2018
2018-02-06,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-02-06,Thomson's gazelle,6,Ilkisieusieu bushlands,2018
2018-02-06,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-03-06,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-03-06,Thomson's gazelle,3,Ilkisieusieu bushlands,2018
2018-03-06,Thomson's gazelle,8,Ilkisieusieu bushlands,2018
2018-04-03,Thomson's gazelle,3,Ilkisieusieu bushlands,2018
2018-04-03,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-04-03,Thomson's gazelle,21,Ilkisieusieu bushlands,2018
2018-05-08,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-05-08,Thomson's gazelle,16,Ilkisieusieu bushlands,2018
2018-05-08,Thomson's gazelle,3,Ilkisieusieu bushlands,2018
2018-05-08,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-05-08,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-05-08,Thomson's gazelle,7,Ilkisieusieu bushlands,2018
2018-06-05,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-06-19,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-07-03,Thomson's gazelle,15,Ilkisieusieu bushlands,2018
2018-07-03,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,3,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,9,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,9,Ilkisieusieu bushlands,2018
2018-08-02,Thomson's gazelle,10,Ilkisieusieu bushlands,2018
2018-09-04,Thomson's gazelle,4,Ilkisieusieu bushlands,2018
2018-09-04,Thomson's gazelle,2,Ilkisieusieu bushlands,2018
2018-09-04,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-10-02,Thomson's gazelle,11,Ilkisieusieu bushlands,2018
2018-10-02,Thomson's gazelle,21,Ilkisieusieu bushlands,2018
2018-10-02,Thomson's gazelle,25,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,6,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,6,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,14,Ilkisieusieu bushlands,2018
2018-11-06,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,1,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,20,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,4,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,6,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,12,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,10,Ilkisieusieu bushlands,2018
2018-12-04,Thomson's gazelle,7,Ilkisieusieu bushlands,2018
2017-10-17,Thomson's gazelle,1,Rekero bushlands,2017
2017-10-17,Thomson's gazelle,6,Rekero bushlands,2017
2017-10-17,Thomson's gazelle,1,Rekero bushlands,2017
2017-10-17,Thomson's gazelle,4,Rekero bushlands,2017
2017-10-24,Thomson's gazelle,8,Rekero bushlands,2017
2017-10-24,Thomson's gazelle,6,Rekero bushlands,2017
2017-10-24,Thomson's gazelle,3,Rekero bushlands,2017
2017-10-24,Thomson's gazelle,2,Rekero bushlands,2017
2017-10-24,Thomson's gazelle,1,Rekero bushlands,2017
2017-11-07,Thomson's gazelle,1,Rekero bushlands,2017
2017-11-07,Thomson's gazelle,4,Rekero bushlands,2017
2017-11-07,Thomson's gazelle,2,Rekero bushlands,2017
2017-11-07,Thomson's gazelle,1,Rekero bushlands,2017
2017-11-02,Thomson's gazelle,6,Rekero bushlands,2017
2017-11-01,Thomson's gazelle,23,Rekero bushlands,2017
2017-11-01,Thomson's gazelle,2,Rekero bushlands,2017
2017-12-07,Thomson's gazelle,8,Rekero bushlands,2017
2018-01-09,Thomson's gazelle,10,Rekero bushlands,2018
2018-01-09,Thomson's gazelle,1,Rekero bushlands,2018
2018-01-09,Thomson's gazelle,1,Rekero bushlands,2018
2018-01-09,Thomson's gazelle,1,Rekero bushlands,2018
2018-01-16,Thomson's gazelle,9,Rekero bushlands,2018
2018-01-16,Thomson's gazelle,2,Rekero bushlands,2018
2018-01-16,Thomson's gazelle,5,Rekero bushlands,2018
2018-01-16,Thomson's gazelle,5,Rekero bushlands,2018
2018-01-16,Thomson's gazelle,9,Rekero bushlands,2018
2018-01-01,Thomson's gazelle,1,Rekero bushlands,2018
2018-01-01,Thomson's gazelle,1,Rekero bushlands,2018
2018-02-13,Thomson's gazelle,1,Rekero bushlands,2018
2018-02-13,Thomson's gazelle,13,Rekero bushlands,2018
2018-02-13,Thomson's gazelle,10,Rekero bushlands,2018
2018-03-06,Thomson's gazelle,6,Rekero bushlands,2018
2018-03-06,Thomson's gazelle,2,Rekero bushlands,2018
2018-03-06,Thomson's gazelle,1,Rekero bushlands,2018
2018-03-06,Thomson's gazelle,2,Rekero bushlands,2018
2018-03-06,Thomson's gazelle,3,Rekero bushlands,2018
2018-03-06,Thomson's gazelle,8,Rekero bushlands,2018
2018-04-03,Thomson's gazelle,1,Rekero bushlands,2018
2018-07-03,Thomson's gazelle,15,Rekero bushlands,2018
2018-07-03,Thomson's gazelle,3,Rekero bushlands,2018
2018-08-02,Thomson's gazelle,1,Rekero bushlands,2018
2018-10-02,Thomson's gazelle,13,Rekero bushlands,2018
2018-11-06,Thomson's gazelle,2,Rekero bushlands,2018
2018-12-04,Thomson's gazelle,11,Rekero bushlands,2018
2018-12-04,Thomson's gazelle,7,Rekero bushlands,2018
2018-12-04,Thomson's gazelle,3,Rekero bushlands,2018
2018-12-04,Thomson's gazelle,1,Rekero bushlands,2018
2017-10-20,Thomson's gazelle,4,Enoolera plains,2017
2017-10-20,Thomson's gazelle,4,Enoolera plains,2017
2017-10-20,Thomson's gazelle,9,Enoolera plains,2017
2017-10-20,Thomson's gazelle,6,Enoolera plains,2017
2017-10-20,Thomson's gazelle,5,Enoolera plains,2017
2017-10-20,Thomson's gazelle,27,Enoolera plains,2017
2017-10-20,Thomson's gazelle,3,Enoolera plains,2017
2017-10-20,Thomson's gazelle,1,Enoolera plains,2017
2017-10-20,Thomson's gazelle,1,Enoolera plains,2017
2017-10-20,Thomson's gazelle,1,Enoolera plains,2017
2017-10-20,Thomson's gazelle,1,Enoolera plains,2017
2017-10-20,Thomson's gazelle,1,Enoolera plains,2017
2017-10-20,Thomson's gazelle,2,Enoolera plains,2017
2017-10-20,Thomson's gazelle,1,Enoolera plains,2017
2017-11-02,Thomson's gazelle,28,Enoolera plains,2017
2017-11-02,Thomson's gazelle,2,Enoolera plains,2017
2017-11-02,Thomson's gazelle,1,Enoolera plains,2017
2017-11-02,Thomson's gazelle,1,Enoolera plains,2017
2017-11-02,Thomson's gazelle,1,Enoolera plains,2017
2017-11-02,Thomson's gazelle,34,Enoolera plains,2017
2017-11-02,Thomson's gazelle,1,Enoolera plains,2017
2017-11-02,Thomson's gazelle,30,Enoolera plains,2017
2017-11-02,Thomson's gazelle,1,Enoolera plains,2017
2017-11-02,Thomson's gazelle,28,Enoolera plains,2017
2017-11-02,Thomson's gazelle,5,Enoolera plains,2017
2017-11-02,Thomson's gazelle,2,Enoolera plains,2017
2017-11-02,Thomson's gazelle,81,Enoolera plains,2017
2017-11-02,Thomson's gazelle,8,Enoolera plains,2017
2017-11-02,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,2,Enoolera plains,2017
2017-12-07,Thomson's gazelle,6,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,7,Enoolera plains,2017
2017-12-07,Thomson's gazelle,5,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,4,Enoolera plains,2017
2017-12-07,Thomson's gazelle,5,Enoolera plains,2017
2017-12-07,Thomson's gazelle,2,Enoolera plains,2017
2017-12-07,Thomson's gazelle,4,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2017-12-07,Thomson's gazelle,2,Enoolera plains,2017
2017-12-07,Thomson's gazelle,5,Enoolera plains,2017
2017-12-07,Thomson's gazelle,1,Enoolera plains,2017
2018-01-11,Thomson's gazelle,4,Enoolera plains,2018
2018-01-11,Thomson's gazelle,4,Enoolera plains,2018
2018-01-11,Thomson's gazelle,1,Enoolera plains,2018
2018-01-11,Thomson's gazelle,2,Enoolera plains,2018
2018-01-11,Thomson's gazelle,10,Enoolera plains,2018
2018-01-11,Thomson's gazelle,3,Enoolera plains,2018
2018-01-11,Thomson's gazelle,4,Enoolera plains,2018
2018-01-11,Thomson's gazelle,4,Enoolera plains,2018
2018-01-11,Thomson's gazelle,23,Enoolera plains,2018
2018-01-11,Thomson's gazelle,5,Enoolera plains,2018
2018-01-11,Thomson's gazelle,11,Enoolera plains,2018
2018-01-11,Thomson's gazelle,2,Enoolera plains,2018
2018-01-11,Thomson's gazelle,1,Enoolera plains,2018
2018-01-11,Thomson's gazelle,7,Enoolera plains,2018
2018-01-11,Thomson's gazelle,12,Enoolera plains,2018
2018-01-11,Thomson's gazelle,5,Enoolera plains,2018
2018-01-11,Thomson's gazelle,12,Enoolera plains,2018
2018-01-11,Thomson's gazelle,7,Enoolera plains,2018
2018-01-11,Thomson's gazelle,20,Enoolera plains,2018
2018-01-11,Thomson's gazelle,8,Enoolera plains,2018
2018-01-11,Thomson's gazelle,9,Enoolera plains,2018
2018-03-01,Thomson's gazelle,8,Enoolera plains,2018
2018-03-01,Thomson's gazelle,1,Enoolera plains,2018
2018-03-01,Thomson's gazelle,1,Enoolera plains,2018
2018-03-01,Thomson's gazelle,2,Enoolera plains,2018
2018-03-01,Thomson's gazelle,15,Enoolera plains,2018
2018-03-01,Thomson's gazelle,2,Enoolera plains,2018
2018-03-01,Thomson's gazelle,11,Enoolera plains,2018
2018-03-01,Thomson's gazelle,2,Enoolera plains,2018
2018-03-01,Thomson's gazelle,4,Enoolera plains,2018
2018-03-01,Thomson's gazelle,1,Enoolera plains,2018
2018-03-01,Thomson's gazelle,1,Enoolera plains,2018
2018-03-01,Thomson's gazelle,19,Enoolera plains,2018
2018-04-05,Thomson's gazelle,7,Enoolera plains,2018
2018-04-05,Thomson's gazelle,1,Enoolera plains,2018
2018-04-05,Thomson's gazelle,2,Enoolera plains,2018
2018-04-05,Thomson's gazelle,1,Enoolera plains,2018
2018-04-05,Thomson's gazelle,20,Enoolera plains,2018
2018-04-05,Thomson's gazelle,3,Enoolera plains,2018
2018-04-05,Thomson's gazelle,1,Enoolera plains,2018
2018-04-05,Thomson's gazelle,2,Enoolera plains,2018
2018-04-05,Thomson's gazelle,2,Enoolera plains,2018
2018-04-05,Thomson's gazelle,3,Enoolera plains,2018
2018-04-05,Thomson's gazelle,2,Enoolera plains,2018
2018-05-03,Thomson's gazelle,2,Enoolera plains,2018
2018-05-03,Thomson's gazelle,7,Enoolera plains,2018
2018-05-03,Thomson's gazelle,2,Enoolera plains,2018
2018-05-03,Thomson's gazelle,1,Enoolera plains,2018
2018-05-03,Thomson's gazelle,5,Enoolera plains,2018
2018-05-03,Thomson's gazelle,3,Enoolera plains,2018
2018-05-03,Thomson's gazelle,47,Enoolera plains,2018
2018-05-03,Thomson's gazelle,1,Enoolera plains,2018
2018-05-03,Thomson's gazelle,4,Enoolera plains,2018
2018-05-03,Thomson's gazelle,11,Enoolera plains,2018
2018-05-03,Thomson's gazelle,3,Enoolera plains,2018
2018-05-03,Thomson's gazelle,79,Enoolera plains,2018
2018-06-21,Thomson's gazelle,2,Enoolera plains,2018
2018-06-21,Thomson's gazelle,2,Enoolera plains,2018
2018-06-21,Thomson's gazelle,2,Enoolera plains,2018
2018-06-21,Thomson's gazelle,4,Enoolera plains,2018
2018-06-21,Thomson's gazelle,7,Enoolera plains,2018
2018-06-21,Thomson's gazelle,21,Enoolera plains,2018
2018-06-21,Thomson's gazelle,4,Enoolera plains,2018
2018-07-05,Thomson's gazelle,1,Enoolera plains,2018
2018-07-05,Thomson's gazelle,6,Enoolera plains,2018
2018-07-05,Thomson's gazelle,2,Enoolera plains,2018
2018-08-02,Thomson's gazelle,14,Enoolera plains,2018
2018-08-02,Thomson's gazelle,3,Enoolera plains,2018
2018-08-02,Thomson's gazelle,1,Enoolera plains,2018
2018-08-02,Thomson's gazelle,3,Enoolera plains,2018
2018-08-02,Thomson's gazelle,9,Enoolera plains,2018
2018-08-02,Thomson's gazelle,2,Enoolera plains,2018
2018-08-02,Thomson's gazelle,1,Enoolera plains,2018
2018-09-06,Thomson's gazelle,2,Enoolera plains,2018
2018-09-06,Thomson's gazelle,2,Enoolera plains,2018
2018-09-06,Thomson's gazelle,5,Enoolera plains,2018
2018-09-06,Thomson's gazelle,24,Enoolera plains,2018
2018-09-06,Thomson's gazelle,34,Enoolera plains,2018
2018-09-06,Thomson's gazelle,2,Enoolera plains,2018
2018-09-06,Thomson's gazelle,25,Enoolera plains,2018
2018-09-06,Thomson's gazelle,1,Enoolera plains,2018
2018-09-06,Thomson's gazelle,11,Enoolera plains,2018
2018-09-06,Thomson's gazelle,19,Enoolera plains,2018
2018-09-06,Thomson's gazelle,31,Enoolera plains,2018
2018-09-06,Thomson's gazelle,15,Enoolera plains,2018
2018-09-06,Thomson's gazelle,35,Enoolera plains,2018
2018-10-04,Thomson's gazelle,2,Enoolera plains,2018
2018-10-04,Thomson's gazelle,2,Enoolera plains,2018
2018-10-04,Thomson's gazelle,2,Enoolera plains,2018
2018-10-04,Thomson's gazelle,7,Enoolera plains,2018
2018-10-04,Thomson's gazelle,12,Enoolera plains,2018
2018-10-04,Thomson's gazelle,11,Enoolera plains,2018
2018-10-04,Thomson's gazelle,9,Enoolera plains,2018
2018-10-04,Thomson's gazelle,1,Enoolera plains,2018
2018-11-01,Thomson's gazelle,4,Enoolera plains,2018
2018-11-01,Thomson's gazelle,2,Enoolera plains,2018
2018-11-01,Thomson's gazelle,5,Enoolera plains,2018
2018-11-01,Thomson's gazelle,7,Enoolera plains,2018
2018-11-01,Thomson's gazelle,6,Enoolera plains,2018
2018-11-01,Thomson's gazelle,2,Enoolera plains,2018
2018-11-01,Thomson's gazelle,2,Enoolera plains,2018
2018-11-01,Thomson's gazelle,1,Enoolera plains,2018
2018-12-06,Thomson's gazelle,6,Enoolera plains,2018
2018-12-06,Thomson's gazelle,3,Enoolera plains,2018
2018-12-06,Thomson's gazelle,3,Enoolera plains,2018
2018-12-06,Thomson's gazelle,7,Enoolera plains,2018
2018-12-06,Thomson's gazelle,1,Enoolera plains,2018
2018-12-06,Thomson's gazelle,1,Enoolera plains,2018
2018-12-06,Thomson's gazelle,4,Enoolera plains,2018
2018-12-06,Thomson's gazelle,6,Enoolera plains,2018
2018-12-05,Thomson's gazelle,11,Enoolera plains,2018
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
2017-10-20,Thomson's gazelle,3,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
